State,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
USA.ID,US,Total excluding LUCF,CO2,12.41792,13.24913,12.31414,13.3448,13.43909,14.27518,15.08514,15.06382,15.1218,16.02319,16.69058,16.65077,16.07008,15.72633,16.76926,16.9185,17.11282,17.44338,16.78245,16.13583,16.44549,16.22102,15.96479,17.38825,16.69077,17.27858,17.51251,17.88413,17.91822,19.03268,18.76208
USA.ID,US,Total excluding LUCF,N2O,4.176398,4.231579,4.232626,4.812473,4.527929,5.067145,4.906349,5.159452,5.383909,4.959428,4.971576,4.652399,4.861359,5.258281,5.263625,5.586652,5.448692,5.049406,5.00942,5.551171,4.832085,5.535213,5.041698,5.497438,5.280058,5.3864,5.387293,5.371764,5.446579,5.536568,5.263304
USA.ID,US,Total excluding LUCF,F-Gas,0.530662,0.515549,0.515948,0.55521,0.581201,0.664826,0.712304,0.748762,0.806972,0.84737,0.798559,0.726828,0.733813,0.735379,0.732349,0.736461,0.771978,0.789404,0.817752,0.772088,0.623463,0.366509,0.756612,0.642492,0.742427,0.768636,0.790222,0.783078,0.799678,0.819057,0.84774
USA.ID,US,Total excluding LUCF,All GHG,21.77553,22.87045,22.03656,23.70567,23.78937,25.44743,26.31853,26.7131,27.21779,27.87183,28.84598,28.62387,28.38407,28.64205,29.59981,30.4053,30.83377,31.28742,30.62723,30.38899,29.63048,29.94911,29.72203,31.9308,30.77076,31.86386,32.33839,32.8507,33.02583,34.44237,34.21084
USA.ID,US,Total including LUCF,CH4,4.899381,5.14192,5.389504,5.215865,6.137865,5.689586,6.053254,5.969744,6.208845,6.343226,8.298256,6.895129,6.967106,7.591846,7.058099,7.878739,8.456715,10.90483,8.327805,8.150853,8.024177,8.268937,10.03024,9.347646,8.429194,9.725578,9.363722,9.78518,9.386474,9.361753,9.849943
USA.ID,US,Total including LUCF,CO2,12.21118,13.23184,12.48758,13.06376,12.83532,13.0377,13.95403,13.78027,12.66299,13.61369,13.10457,12.57026,12.45202,12.60104,14.64143,14.57144,14.25124,13.56897,14.10915,13.19947,13.60609,13.54399,12.66635,14.34806,15.32625,15.45669,17.23071,17.96361,18.32623,19.91344,19.14942
USA.ID,US,Total including LUCF,N2O,4.20865,4.279813,4.446172,4.821805,5.217142,5.106677,5.13068,5.174962,5.465979,5.054922,6.406379,4.734943,4.89868,5.627675,5.28545,6.010393,6.069556,7.232347,5.116129,5.567058,4.934802,5.72161,6.791086,6.110265,5.423459,6.238145,5.806546,5.976021,5.727699,5.640424,5.52146
USA.ID,US,Total including LUCF,F-Gas,0.530662,0.515549,0.515948,0.55521,0.581201,0.664826,0.712304,0.748762,0.806972,0.84737,0.798559,0.726828,0.733813,0.735379,0.732349,0.736461,0.771978,0.789404,0.817752,0.772088,0.623463,0.366509,0.756612,0.642492,0.742427,0.768636,0.790222,0.783078,0.799678,0.819057,0.84774
USA.IL,US,Agriculture,CH4,4.712089,4.932875,4.799815,4.855277,4.815462,4.640559,4.190816,4.053175,4.236625,4.035374,3.945433,3.883943,3.874746,3.664229,3.573134,3.77949,3.798244,3.834323,3.623124,3.563905,3.75381,3.612335,3.672067,3.62766,3.605333,3.775377,4.045066,4.059726,4.076293,4.02975,3.87477
USA.IL,US,Agriculture,CO2,0.856341,0.894334,0.794927,0.695539,0.665977,0.877921,0.860806,0.799833,0.786003,0.68047,0.593266,0.798756,0.587836,0.737929,0.876962,0.882236,0.719945,0.962896,0.530931,0.058466,0.783466,0.60348,1.031882,0.738237,0.685167,0.695716,0.562098,0.659899,0.583606,0.529897,0.525684
USA.IL,US,Agriculture,N2O,21.09376,16.41784,16.16792,19.54318,16.91704,17.94305,19.1124,16.92293,17.99795,17.66458,18.1929,18.3015,18.71152,18.37557,17.42511,15.75812,17.42299,16.42359,19.09568,19.04761,17.83901,17.79649,16.41076,19.59867,20.53265,20.28459,19.05524,18.94865,19.94082,20.31136,18.50681
USA.IL,US,Agriculture,All GHG,26.6622,22.24504,21.76267,25.094,22.39848,23.46153,24.16402,21.77594,23.02058,22.38043,22.7316,22.9842,23.1741,22.77773,21.8752,20.41985,21.94118,21.2208,23.24973,22.66998,22.37629,22.01231,21.11471,23.96457,24.82315,24.75569,23.66241,23.66828,24.60072,24.87101,22.90727
USA.IL,US,Energy,CH4,11.76066,11.57979,11.3996,10.50434,11.4192,11.69705,11.49122,10.28015,9.578795,9.355356,9.59438,8.705859,7.955091,7.324397,8.061026,7.907538,7.930857,6.618125,8.104584,7.765424,8.344022,7.698729,8.634078,8.388991,8.723678,9.295738,9.697155,8.420807,7.462684,6.990868,6.374869
USA.IL,US,Energy,CO2,187.0143,188.4259,184.9596,199.6449,201.6791,206.081,218.9381,225.7377,212.4715,221.5653,230.0323,223.3211,228.4433,229.6297,236.3056,241.1592,234.2696,240.7111,238.9279,224.3602,229.2976,226.4411,213.5509,227.6897,229.2273,215.5645,199.8268,197.8803,205.0084,195.4323,163.8564
USA.IL,US,Energy,N2O,2.511578,2.612617,2.646893,2.935302,3.00186,3.051709,3.195064,3.2742,3.275507,3.179108,3.201799,3.084944,3.060757,3.052392,3.087334,2.963597,2.916248,2.692221,2.634167,2.513511,2.680858,2.584444,2.418761,2.514993,2.449903,2.159848,1.978713,1.885201,1.902072,1.711026,1.377071
USA.IL,US,Energy,All GHG,201.2865,202.6183,199.0061,213.0845,216.1001,220.8298,233.6243,239.2921,225.3258,234.0998,242.8285,235.1119,239.4592,240.0065,247.4539,252.0303,245.1167,250.0214,249.6666,234.6391,240.3225,236.7243,224.6038,238.5937,240.4009,227.0201,211.5027,208.1864,214.3732,204.1342,171.6084
USA.IL,US,Industrial Processes,CH4,0.020408,0.012656,0.007982,0.006661,0.008071,0.006798,0.007569,0.006665,0.006783,0.006012,0.005727,0.005474,0.005365,0.006153,0.00563,0.005701,0.005572,0.005543,0.005512,0.005285,0.005075,0.005075,0.005075,0.005075,0.005075,0.005075,0.005075,0.005075,0.005075,0.005075,0.005075
USA.IL,US,Industrial Processes,CO2,10.51906,9.77345,9.938158,9.50997,9.7508,10.26746,10.41422,10.22779,9.486835,9.204477,8.372658,7.012941,7.752314,7.793151,6.135689,6.334854,6.471054,6.398114,5.684656,3.924324,3.482728,3.38219,3.002995,3.211802,3.19246,3.343778,3.083711,2.857827,2.552788,2.723436,2.661345
USA.IL,US,Industrial Processes,N2O,0.388802,0.382777,0.376872,0.40292,0.413678,0.416069,0.424411,0.441479,0.436828,0.42746,0.420532,0.378737,0.371551,0.358944,0.356295,0.361665,0.356648,0.390187,0.508689,0.459369,0.444558,0.398581,0.344774,0.308591,0.185396,0.209374,0.211791,0.203707,0.297267,0.242269,0.253633
USA.IL,US,Industrial Processes,F-Gas,1.858387,1.787406,1.982738,2.201211,2.596867,3.530057,4.278618,4.733681,4.986136,5.449054,5.299279,5.450007,5.809812,5.870741,6.087122,6.322819,6.559225,6.659734,7.153592,6.068569,7.717177,7.762831,7.986168,7.025903,6.819325,6.911116,6.847542,6.771282,6.847234,6.885929,7.170589
USA.IL,US,Industrial Processes,All GHG,12.78665,11.95629,12.30575,12.12076,12.76942,14.22039,15.12482,15.40962,14.91658,15.087,14.0982,12.84716,13.93904,14.02899,12.58474,13.02504,13.3925,13.45358,13.35245,10.45755,11.64954,11.54868,11.33901,10.55137,10.20226,10.46934,10.14812,9.837891,9.702364,9.856708,10.09064
USA.IL,US,Land-Use Change and Forestry,CH4,0.314463,0.302087,0.300325,0.300336,0.299917,0.297751,0.29848,0.295389,0.294847,0.29462,0.294173,0.297003,0.296939,0.296891,0.296814,0.29687,0.297037,0.295039,0.295452,0.295515,0.295911,0.295382,0.295385,0.297612,0.300909,0.299095,0.297739,0.297377,0.29486,0.299038,0.297034
USA.IL,US,Land-Use Change and Forestry,CO2,-12.613,-14.1423,-11.8492,-8.59448,-12.6694,-9.69445,-12.6959,-11.2991,-9.40234,-12.0744,-12.9327,-15.4868,-14.9712,-13.2454,-14.4397,-16.4445,-12.1047,-15.0488,-13.1338,-12.3472,-12.469,-16.9996,-15.1561,-10.2106,-13.1813,-14.0613,-13.7927,-13.9002,-13.0134,-12.6364,-13.8346
USA.IL,US,Land-Use Change and Forestry,N2O,0.074028,0.073872,0.086578,0.093344,0.090719,0.093318,0.096237,0.091475,0.072985,0.073708,0.095315,0.093084,0.079907,0.085345,0.11723,0.115037,0.116431,0.118261,0.114381,0.106855,0.069691,0.078111,0.067898,0.073363,0.078776,0.072046,0.071691,0.075101,0.074015,0.080982,0.078981
USA.IL,US,Land-Use Change and Forestry,All GHG,-12.2245,-13.7663,-11.4623,-8.2008,-12.2788,-9.30338,-12.3012,-10.9123,-9.03451,-11.7061,-12.5432,-15.0967,-14.5943,-12.8631,-14.0256,-16.0326,-11.6913,-14.6355,-12.7239,-11.9448,-12.1034,-16.6261,-14.7929,-9.83961,-12.8016,-13.6902,-13.4232,-13.5277,-12.6445,-12.2564,-13.4586
USA.IL,US,Waste,CH4,11.76845,11.33162,11.18073,10.74513,10.49916,9.91995,9.44675,8.629688,8.711451,8.646665,7.239498,7.084799,7.175581,7.479219,7.119919,6.859503,6.90694,6.607139,6.615926,6.486534,5.896736,5.575603,6.344612,5.507834,5.380456,5.412666,5.286611,4.906609,4.864013,4.655392,5.210723
USA.IL,US,Waste,N2O,0.754071,0.769729,0.787634,0.798136,0.821592,0.824647,0.839494,0.841434,0.860257,0.886777,0.898394,0.897432,0.916767,0.954108,0.991433,0.984689,1.001383,0.944143,0.871485,0.881761,0.907227,0.874837,1.005492,0.931347,0.951369,0.967874,1.00624,1.018825,1.008548,0.992942,0.984354
USA.IL,US,Waste,All GHG,12.52252,12.10135,11.96836,11.54327,11.32075,10.7446,10.28624,9.471122,9.571708,9.533443,8.137892,7.982231,8.092349,8.433327,8.111352,7.844192,7.908323,7.551282,7.487411,7.368294,6.803963,6.450441,7.350103,6.439181,6.331825,6.38054,6.292852,5.925434,5.872561,5.648334,6.195077
USA.IL,US,Total including LUCF,All GHG,241.0334,235.1546,233.5806,253.6417,250.31,259.9529,270.8982,275.0365,263.8002,269.3946,275.253,263.8288,270.0704,272.3834,275.9996,277.2868,276.6674,277.6115,281.0323,263.1901,269.0489,260.1096,249.6148,269.7092,268.9565,254.9355,238.1828,234.0902,241.9043,232.2538,197.3428
USA.IL,US,Total excluding LUCF,CH4,28.26161,27.85694,27.38813,26.11141,26.74189,26.26436,25.13635,22.96968,22.53365,22.04341,20.78504,19.68008,19.01078,18.474,18.75971,18.55223,18.64161,17.06513,18.34915,17.82115,17.99964,16.89174,18.65583,17.52956,17.71454,18.48886,19.03391,17.39222,16.40806,15.68108,15.46544
USA.IL,US,Total excluding LUCF,CO2,198.3897,199.0937,195.6927,209.8504,212.0958,217.2264,230.2131,236.7653,222.7444,231.4503,238.9982,231.1328,236.7835,238.1608,243.3182,248.3763,241.4606,248.0721,245.1435,228.343,233.5638,230.4268,217.5858,231.6398,233.1049,219.604,203.4726,201.3981,208.1448,198.6856,167.0435
USA.IL,US,Total excluding LUCF,N2O,24.74822,20.18296,19.97932,23.67954,21.15417,22.23548,23.57136,21.48004,22.57054,22.15793,22.71363,22.66262,23.0606,22.74102,21.86017,20.06807,21.69727,20.45014,23.11002,22.90225,21.87166,21.65436,20.17979,23.3536,24.11932,23.62169,22.25199,22.05638,23.1487,23.2576,21.12187
USA.IL,US,Total excluding LUCF,F-Gas,1.858387,1.787406,1.982738,2.201211,2.596867,3.530057,4.278618,4.733681,4.986136,5.449054,5.299279,5.450007,5.809812,5.870741,6.087122,6.322819,6.559225,6.659734,7.153592,6.068569,7.717177,7.762831,7.986168,7.025903,6.819325,6.911116,6.847542,6.771282,6.847234,6.885929,7.170589
USA.IL,US,Total excluding LUCF,All GHG,253.2579,248.921,245.0429,261.8425,262.5888,269.2563,283.1994,285.9487,272.8347,281.1007,287.7962,278.9255,284.6647,285.2466,290.0252,293.3194,288.3587,292.2471,293.7562,275.135,281.1523,276.7357,264.4076,279.5488,281.7581,268.6257,251.606,247.618,254.5488,244.5102,210.8014
USA.IL,US,Total including LUCF,CH4,28.57607,28.15903,27.68845,26.41174,27.04181,26.56211,25.43483,23.26507,22.8285,22.33803,21.07921,19.97708,19.30772,18.77089,19.05652,18.8491,18.93865,17.36017,18.6446,18.11666,18.29555,17.18712,18.95122,17.82717,18.01545,18.78795,19.33165,17.68959,16.70293,15.98012,15.76247
USA.IL,US,Total including LUCF,CO2,185.7767,184.9514,183.8435,201.2559,199.4265,207.5319,217.5172,225.4662,213.342,219.3759,226.0655,215.6461,221.8123,224.9154,228.8786,231.9318,229.3558,233.0232,232.0097,215.9958,221.0948,213.4272,202.4297,221.4292,219.9237,205.5427,189.6799,187.4979,195.1315,186.0492,153.2089
USA.IL,US,Total including LUCF,N2O,24.82224,20.25683,20.0659,23.77288,21.24489,22.3288,23.6676,21.57152,22.64353,22.23164,22.80894,22.7557,23.1405,22.82636,21.9774,20.18311,21.8137,20.5684,23.2244,23.0091,21.94135,21.73247,20.24769,23.42697,24.1981,23.69374,22.32368,22.13149,23.22272,23.33858,21.20085
USA.IL,US,Total including LUCF,F-Gas,1.858387,1.787406,1.982738,2.201211,2.596867,3.530057,4.278618,4.733681,4.986136,5.449054,5.299279,5.450007,5.809812,5.870741,6.087122,6.322819,6.559225,6.659734,7.153592,6.068569,7.717177,7.762831,7.986168,7.025903,6.819325,6.911116,6.847542,6.771282,6.847234,6.885929,7.170589
USA.IN,US,Agriculture,CH4,3.452339,3.536626,3.336274,3.363389,3.380223,3.441577,3.136709,3.09808,3.201387,3.049551,2.816133,2.770977,2.847823,2.742445,2.730679,2.861414,2.810653,3.033945,2.905377,2.821636,3.100982,3.085261,3.15933,2.986034,3.012835,3.26451,3.462137,3.481679,3.52038,3.518435,3.415767
USA.IN,US,Agriculture,CO2,0.509471,0.527491,0.469803,0.406153,0.415149,0.503598,0.506186,0.565351,1.004195,0.645039,0.482402,0.690763,0.613706,0.849139,0.502189,0.631114,0.060088,0.582971,0.448506,0.633014,0.780123,0.52621,0.810443,0.640304,0.565101,0.63315,0.538359,0.469016,0.379426,0.401892,0.394671
USA.IN,US,Agriculture,N2O,11.08408,9.071276,9.978447,10.38814,9.537861,9.855564,10.23227,9.13625,10.14569,9.284216,10.26683,10.82484,9.971442,10.78697,10.02977,9.440297,10.00724,9.220406,10.26306,10.24072,10.44517,10.21479,9.229262,11.25928,10.94436,10.78962,10.48796,10.41297,10.95274,11.16369,10.15961
USA.IN,US,Agriculture,All GHG,15.04589,13.13539,13.78452,14.15768,13.33323,13.80074,13.87516,12.79968,14.35127,12.97881,13.56537,14.28658,13.43297,14.37855,13.26263,12.93282,12.87798,12.83732,13.61694,13.69537,14.32628,13.82626,13.19903,14.88561,14.5223,14.68728,14.48845,14.36366,14.85255,15.08401,13.97005
USA.IN,US,Energy,CH4,5.463314,5.33042,5.253939,5.055161,5.010258,4.830924,4.844801,4.90282,4.770229,4.567865,4.376684,4.823744,4.826168,4.884185,4.664997,4.722396,4.78081,4.838498,5.296569,5.533122,5.544134,5.59084,6.082627,5.758622,6.127621,5.702964,5.396259,5.141371,5.296594,5.381162,5.045452
USA.IN,US,Energy,CO2,181.0047,178.5613,179.6483,185.8731,190.4097,192.88,196.3742,199.9951,201.1814,205.114,218.2016,209.3795,213.9135,217.2387,222.9681,221.7226,220.1274,220.7271,219.3842,199.3458,205.338,195.7308,181.5248,185.1719,190.5738,174.5,171.0513,167.2993,180.7551,166.9978,146.3831
USA.IN,US,Energy,N2O,2.462432,2.495867,2.557943,2.699949,2.817028,2.89014,2.887794,2.978407,2.942989,2.909816,2.955905,2.873706,2.835884,2.843741,2.853045,2.786951,2.77414,2.824986,2.791977,2.655577,2.563532,2.443283,2.222844,2.268778,2.294582,1.980311,1.977898,1.86948,1.973433,1.688778,1.511334
USA.IN,US,Energy,All GHG,188.9304,186.3876,187.4602,193.6282,198.237,200.6011,204.1068,207.8763,208.8946,212.5916,225.5342,217.0769,221.5755,224.9666,230.4861,229.232,227.6823,228.3906,227.4727,207.5345,213.4456,203.765,189.8303,193.1993,198.996,182.1833,178.4255,174.3102,188.0251,174.0677,152.9399
USA.IN,US,Industrial Processes,CH4,0.004967,0.00429,0.004646,0.005058,0.00493,0.005032,0.004716,0.004606,0.004101,0.00454,0.004243,0.003726,0.003078,0.003363,0.003434,0.003393,0.002968,0.002857,0.002836,0.001833,0.003239,0.003418,0.00364,0.003475,0.003426,0.003547,0.002558,0.00198,0.002,0.001934,0.000974
USA.IN,US,Industrial Processes,CO2,26.77411,24.56755,24.64617,23.55004,23.98916,25.23391,24.89303,25.2927,22.98143,24.30795,23.85914,21.82329,18.73804,19.16161,21.24936,20.03205,21.06176,20.97976,20.49009,14.85862,23.99017,23.51534,22.76313,21.91891,23.11934,21.50702,17.3746,13.94591,13.49985,13.74327,9.255427
USA.IN,US,Industrial Processes,N2O,0.092907,0.090077,0.084639,0.096016,0.095764,0.095607,0.095397,0.101124,0.100667,0.100312,0.100011,0.099559,0.089121,0.088996,0.088741,0.088626,0.088627,0.088548,0.088311,0.087924,0.087674,0.087696,0.087098,0.08674,0.086471,0.086043,0.085866,0.085618,0.0855,0.085529,0.085545
USA.IN,US,Industrial Processes,F-Gas,2.023475,1.871923,1.825712,1.831176,1.928641,2.300385,2.631069,2.749773,2.708819,2.906605,3.074617,3.360953,3.696074,3.634563,3.310779,3.372879,3.533695,3.861467,3.786977,3.184034,3.937089,3.972997,4.117518,3.730944,3.726579,3.767199,3.811733,3.627755,3.781072,3.994033,4.044079
USA.IN,US,Industrial Processes,All GHG,28.89546,26.53384,26.56116,25.48229,26.01849,27.63494,27.62421,28.14821,25.79501,27.31941,27.03801,25.28753,22.52632,22.88853,24.65231,23.49695,24.68705,24.93263,24.36821,18.13241,28.01817,27.57945,26.97139,25.74007,26.93582,25.36381,21.27475,17.66126,17.36842,17.82477,13.38603
USA.IN,US,Land-Use Change and Forestry,CH4,0.100186,0.099766,0.099583,0.099509,0.095687,0.0957,0.095655,0.095638,0.095646,0.09571,0.095643,0.095147,0.095045,0.095063,0.095012,0.101839,0.092097,0.098103,0.09207,0.09382,0.10083,0.09502,0.092067,0.093314,0.093564,0.092071,0.093566,0.094088,0.092072,0.092312,0.092809
USA.IN,US,Land-Use Change and Forestry,CO2,-6.71928,-7.38545,-5.50063,-4.48371,-6.01415,-4.44768,-5.92109,-4.73359,-4.43657,-5.89734,-4.82187,-6.6274,-7.78014,-5.28269,-6.22646,-7.54395,-6.15334,-8.11689,-5.66233,-6.2564,-6.36357,-8.58898,-6.56419,-4.09805,-6.07645,-6.20749,-5.99547,-5.97627,-5.70595,-5.56767,-5.95272
USA.IN,US,Land-Use Change and Forestry,N2O,0.053862,0.053822,0.060152,0.063492,0.062438,0.062513,0.063998,0.06187,0.052783,0.053234,0.063971,0.063037,0.056392,0.059393,0.075252,0.086983,0.075593,0.086622,0.075513,0.074772,0.065255,0.061112,0.052971,0.057591,0.057428,0.052757,0.057759,0.059722,0.058034,0.058864,0.05937
USA.IN,US,Land-Use Change and Forestry,All GHG,-6.56523,-7.23186,-5.3409,-4.3207,-5.85603,-4.28946,-5.76143,-4.57608,-4.28815,-5.7484,-4.66225,-6.46922,-7.6287,-5.12823,-6.0562,-7.35513,-5.98565,-7.93216,-5.49474,-6.08781,-6.19748,-8.43285,-6.41916,-3.94714,-5.92545,-6.06267,-5.84414,-5.82246,-5.55584,-5.41649,-5.80054
USA.IN,US,Waste,CH4,5.408272,5.881346,6.046089,5.892339,6.059857,7.046036,6.634202,6.290041,5.480947,4.867945,4.862486,4.542766,4.59429,4.324107,4.256112,4.043846,3.969749,4.042574,3.8827,3.977968,4.506493,3.904456,4.032503,4.106649,3.801843,3.925602,3.252425,3.28255,3.261303,3.323232,3.126363
USA.IN,US,Waste,N2O,0.374209,0.382801,0.392489,0.400874,0.414984,0.419099,0.429221,0.432771,0.443786,0.459579,0.468883,0.460532,0.462422,0.478759,0.493027,0.489375,0.497499,0.472608,0.440027,0.458052,0.482854,0.44948,0.462646,0.515382,0.513296,0.50833,0.514942,0.525647,0.5269,0.524918,0.526517
USA.IN,US,Waste,All GHG,5.782482,6.264147,6.438578,6.293214,6.474841,7.465135,7.063424,6.722812,5.924733,5.327524,5.331369,5.003298,5.056712,4.802866,4.74914,4.533222,4.467248,4.515182,4.322726,4.436019,4.989347,4.353937,4.495149,4.622031,4.31514,4.433932,3.767367,3.808198,3.788203,3.848149,3.652879
USA.IN,US,Total including LUCF,All GHG,232.089,225.0891,228.9035,235.2407,238.2075,245.2124,246.9082,250.971,250.6775,252.469,266.8067,255.1851,254.9628,261.9083,267.094,262.8398,263.7289,262.7436,264.2859,237.7105,254.582,241.0918,228.0767,234.4999,238.8438,220.6056,212.1119,204.3209,218.4784,205.4081,178.1483
USA.IN,US,Total excluding LUCF,CH4,14.32889,14.75268,14.64095,14.31595,14.45527,15.32357,14.62043,14.29555,13.45666,12.4899,12.05955,12.14121,12.27136,11.9541,11.65522,11.63105,11.56418,11.91788,12.08748,12.33456,13.15485,12.58398,13.2781,12.85478,12.94573,12.89662,12.11338,11.90758,12.08028,12.22476,11.58856
USA.IN,US,Total excluding LUCF,CO2,208.2882,203.6563,204.7643,209.8293,214.814,218.6175,221.7735,225.8532,225.167,230.0669,242.5432,231.8935,233.2652,237.2494,244.7196,242.3858,241.2492,242.2898,240.3228,214.8374,230.1083,219.7724,205.0984,207.7311,214.2583,196.6402,188.9643,181.7143,194.6343,181.1429,156.0332
USA.IN,US,Total excluding LUCF,N2O,14.01363,12.04002,13.01352,13.58498,12.86564,13.26041,13.64468,12.64855,13.63313,12.75392,13.79163,14.25864,13.35887,14.19846,13.46458,12.80525,13.36751,12.60655,13.58338,13.44227,13.57924,13.19525,12.00185,14.13018,13.83871,13.3643,13.06666,12.89371,13.53858,13.46291,12.28301
USA.IN,US,Total excluding LUCF,F-Gas,2.023475,1.871923,1.825712,1.831176,1.928641,2.300385,2.631069,2.749773,2.708819,2.906605,3.074617,3.360953,3.696074,3.634563,3.310779,3.372879,3.533695,3.861467,3.786977,3.184034,3.937089,3.972997,4.117518,3.730944,3.726579,3.767199,3.811733,3.627755,3.781072,3.994033,4.044079
USA.IN,US,Total excluding LUCF,All GHG,238.6542,232.3209,234.2444,239.5614,244.0635,249.5019,252.6696,255.547,254.9656,258.2174,271.4689,261.6543,262.5915,267.0366,273.1502,270.195,269.7146,270.6757,269.7806,243.7983,260.7794,249.5246,234.4958,238.447,244.7693,226.6683,217.9561,210.1433,224.0343,210.8246,183.9488
USA.IN,US,Total including LUCF,CH4,14.42908,14.85245,14.74053,14.41546,14.55096,15.41927,14.71608,14.39119,13.55231,12.58561,12.15519,12.23636,12.3664,12.04916,11.75024,11.73289,11.65628,12.01598,12.17955,12.42838,13.25568,12.679,13.37017,12.94809,13.03929,12.98869,12.20694,12.00167,12.17235,12.31708,11.68136
USA.IN,US,Total including LUCF,CO2,201.569,196.2709,199.2636,205.3456,208.7998,214.1699,215.8524,221.1196,220.7304,224.1696,237.7213,225.2661,225.4851,231.9667,238.4932,234.8418,235.0959,234.1729,234.6605,208.581,223.7447,211.1834,198.5342,203.633,208.1818,190.4327,182.9688,175.738,188.9284,175.5753,150.0805
USA.IN,US,Total including LUCF,N2O,14.06749,12.09384,13.07367,13.64847,12.92807,13.32292,13.70868,12.71042,13.68592,12.80716,13.85561,14.32168,13.41526,14.25786,13.53983,12.89223,13.4431,12.69317,13.65889,13.51704,13.64449,13.25636,12.05482,14.18777,13.89614,13.41706,13.12442,12.95343,13.59661,13.52178,12.34238
USA.IN,US,Total including LUCF,F-Gas,2.023475,1.871923,1.825712,1.831176,1.928641,2.300385,2.631069,2.749773,2.708819,2.906605,3.074617,3.360953,3.696074,3.634563,3.310779,3.372879,3.533695,3.861467,3.786977,3.184034,3.937089,3.972997,4.117518,3.730944,3.726579,3.767199,3.811733,3.627755,3.781072,3.994033,4.044079
